origin,airline,weekday,duration(min),dep_minutes,route_weekday,pred_price
WAW,TP,Friday,1070,1075.0,WAW_Friday,146.5791
WAW,OS,Friday,285,900.0,WAW_Friday,177.27957
WAW,A3,Saturday,965,1100.0,WAW_Saturday,121.06626
WAW,A3,Saturday,1370,1100.0,WAW_Saturday,117.30279
WAW,AF,Saturday,370,365.0,WAW_Saturday,149.03168
WAW,AF,Saturday,380,765.0,WAW_Saturday,147.2623
WAW,AF,Saturday,625,365.0,WAW_Saturday,148.75047
WAW,AF,Saturday,885,1180.0,WAW_Saturday,146.53403
WAW,AF,Saturday,995,1180.0,WAW_Saturday,145.2828
WAW,AF,Saturday,1055,1010.0,WAW_Saturday,145.16727
WAW,LO,Saturday,190,445.0,WAW_Saturday,143.84137
WAW,AF,Saturday,1005,965.0,WAW_Saturday,144.51575
WAW,AF,Saturday,410,965.0,WAW_Saturday,148.1029
WAW,TP,Saturday,440,780.0,WAW_Saturday,148.73283
WAW,TP,Saturday,645,780.0,WAW_Saturday,148.82259
WAW,OS,Saturday,575,610.0,WAW_Saturday,170.5566
WAW,SN,Saturday,465,390.0,WAW_Saturday,170.99112
WAW,A3,Sunday,1370,695.0,WAW_Sunday,117.304184
WAW,A3,Sunday,1775,695.0,WAW_Sunday,117.38101
WAW,AF,Sunday,370,365.0,WAW_Sunday,153.8975
WAW,AF,Sunday,375,1010.0,WAW_Sunday,151.88756
WAW,AF,Sunday,380,765.0,WAW_Sunday,152.45978
WAW,AF,Sunday,620,765.0,WAW_Sunday,152.40329
WAW,AF,Sunday,625,365.0,WAW_Sunday,153.90619
WAW,AF,Sunday,885,1180.0,WAW_Sunday,151.63463
WAW,AF,Sunday,995,1180.0,WAW_Sunday,150.88814
WAW,AF,Sunday,1055,1010.0,WAW_Sunday,150.32928
WAW,LO,Sunday,190,875.0,WAW_Sunday,147.32622
WAW,TP,Sunday,440,780.0,WAW_Sunday,148.39423
WAW,TP,Sunday,645,780.0,WAW_Sunday,148.48398
WAW,OS,Sunday,285,900.0,WAW_Sunday,167.60788
WAW,OS,Sunday,825,1165.0,WAW_Sunday,165.88884
WAW,DY,Monday,1475,725.0,WAW_Monday,140.19948
WAW,A3,Monday,965,1100.0,WAW_Monday,120.41726
WAW,A3,Monday,1370,1100.0,WAW_Monday,115.97742
WAW,AF,Monday,370,365.0,WAW_Monday,148.07294
WAW,AF,Monday,375,1010.0,WAW_Monday,146.62967
WAW,AF,Monday,380,765.0,WAW_Monday,146.63521
WAW,AF,Monday,620,765.0,WAW_Monday,146.57872
WAW,AF,Monday,625,365.0,WAW_Monday,148.08162
WAW,AF,Monday,885,1180.0,WAW_Monday,146.13419
WAW,AF,Monday,995,1180.0,WAW_Monday,144.88297
WAW,AF,Monday,1055,1010.0,WAW_Monday,144.76743
WAW,AF,Monday,330,1045.0,WAW_Monday,146.46408
WAW,AF,Monday,375,785.0,WAW_Monday,146.63521
WAW,AF,Monday,445,395.0,WAW_Monday,149.21997
WAW,AF,Monday,590,785.0,WAW_Monday,146.8887
WAW,A3,Tuesday,965,1100.0,WAW_Tuesday,118.50302
WAW,A3,Tuesday,1370,1100.0,WAW_Tuesday,114.06318
WAW,AF,Tuesday,370,365.0,WAW_Tuesday,148.75458
WAW,AF,Tuesday,375,1010.0,WAW_Tuesday,146.16443
WAW,AF,Tuesday,380,765.0,WAW_Tuesday,145.89192
WAW,AF,Tuesday,620,765.0,WAW_Tuesday,146.08537
WAW,AF,Tuesday,625,365.0,WAW_Tuesday,147.33421
WAW,AF,Tuesday,885,1180.0,WAW_Tuesday,145.26653
WAW,AF,Tuesday,995,1180.0,WAW_Tuesday,143.34056
WAW,AF,Tuesday,1055,1010.0,WAW_Tuesday,143.89189
WAW,LO,Tuesday,190,445.0,WAW_Tuesday,141.56526
WAW,AF,Tuesday,330,1045.0,WAW_Tuesday,144.6273
WAW,AF,Tuesday,925,1045.0,WAW_Tuesday,142.93279
WAW,AF,Tuesday,445,395.0,WAW_Tuesday,147.1159
WAW,AF,Tuesday,505,395.0,WAW_Tuesday,146.73595
WAW,A3,Wednesday,965,1100.0,WAW_Wednesday,125.15831
WAW,A3,Wednesday,1370,1100.0,WAW_Wednesday,120.71846
WAW,AF,Wednesday,370,365.0,WAW_Wednesday,148.33852
WAW,AF,Wednesday,375,1010.0,WAW_Wednesday,146.89525
WAW,AF,Wednesday,380,765.0,WAW_Wednesday,146.90079
WAW,AF,Wednesday,620,765.0,WAW_Wednesday,146.8443
WAW,AF,Wednesday,625,365.0,WAW_Wednesday,148.3472
WAW,AF,Wednesday,885,1180.0,WAW_Wednesday,146.39977
WAW,AF,Wednesday,995,1180.0,WAW_Wednesday,145.14854
WAW,AF,Wednesday,1055,1010.0,WAW_Wednesday,145.033
WAW,LO,Wednesday,190,875.0,WAW_Wednesday,141.42519
WAW,AF,Wednesday,445,395.0,WAW_Wednesday,149.48555
WAW,AF,Wednesday,505,395.0,WAW_Wednesday,149.01231
WAW,TP,Wednesday,970,1075.0,WAW_Wednesday,145.99704
WAW,TP,Wednesday,1070,1075.0,WAW_Wednesday,146.35611
WAW,A3,Thursday,965,1100.0,WAW_Thursday,125.85924
WAW,A3,Thursday,1370,1100.0,WAW_Thursday,115.978775
WAW,AF,Thursday,370,365.0,WAW_Thursday,144.08145
WAW,AF,Thursday,375,1010.0,WAW_Thursday,143.52707
WAW,AF,Thursday,380,765.0,WAW_Thursday,143.53261
WAW,AF,Thursday,620,765.0,WAW_Thursday,143.47612
WAW,AF,Thursday,625,365.0,WAW_Thursday,144.09013
WAW,AF,Thursday,1055,1010.0,WAW_Thursday,141.66483
WAW,TP,Thursday,440,780.0,WAW_Thursday,146.8136
WAW,TP,Thursday,645,780.0,WAW_Thursday,146.90335
WAW,OS,Thursday,285,900.0,WAW_Thursday,172.08224
WAW,SN,Thursday,465,390.0,WAW_Thursday,176.7893
WAW,SN,Thursday,835,390.0,WAW_Thursday,179.65208
WAW,LX,Thursday,510,870.0,WAW_Thursday,197.82297
WAW,LX,Thursday,1100,1185.0,WAW_Thursday,199.88577
VIE,A3,Wednesday,375,655.0,VIE_Wednesday,153.17694
VIE,JU,Wednesday,735,1250.0,VIE_Wednesday,151.85263
VIE,A3,Wednesday,1410,655.0,VIE_Wednesday,154.22931
VIE,IB,Wednesday,350,740.0,VIE_Wednesday,168.38144
VIE,IB,Wednesday,760,1185.0,VIE_Wednesday,172.59317
VIE,JU,Wednesday,595,590.0,VIE_Wednesday,164.29811
VIE,JU,Wednesday,1395,590.0,VIE_Wednesday,162.39511
VIE,LH,Wednesday,1355,1210.0,VIE_Wednesday,201.05469
VIE,LH,Wednesday,550,575.0,VIE_Wednesday,202.3743
VIE,SK,Wednesday,485,615.0,VIE_Wednesday,206.01743
VIE,LH,Wednesday,1250,955.0,VIE_Wednesday,200.04417
VIE,AF,Wednesday,295,375.0,VIE_Wednesday,176.56158
VIE,AF,Wednesday,465,375.0,VIE_Wednesday,176.72272
VIE,AF,Wednesday,870,1100.0,VIE_Wednesday,167.58983
VIE,AF,Wednesday,1010,1100.0,VIE_Wednesday,165.21074
VIE,JU,Thursday,735,1250.0,VIE_Thursday,144.83395
VIE,JU,Thursday,1395,590.0,VIE_Thursday,146.57285
VIE,A3,Thursday,375,655.0,VIE_Thursday,151.15997
VIE,TP,Thursday,475,745.0,VIE_Thursday,148.56738
VIE,JU,Thursday,1375,1250.0,VIE_Thursday,142.15518
VIE,TP,Thursday,680,745.0,VIE_Thursday,148.5857
VIE,IB,Thursday,760,1185.0,VIE_Thursday,171.6799
VIE,A3,Thursday,1410,655.0,VIE_Thursday,151.799
VIE,LH,Thursday,1095,885.0,VIE_Thursday,197.94975
VIE,LH,Thursday,1355,1210.0,VIE_Thursday,199.8952
VIE,LH,Thursday,1415,1170.0,VIE_Thursday,196.78374
VIE,OS,Thursday,925,1055.0,VIE_Thursday,194.78337
VIE,AF,Thursday,280,745.0,VIE_Thursday,164.20842
VIE,AF,Thursday,295,375.0,VIE_Thursday,168.73695
VIE,VY,Thursday,335,425.0,VIE_Thursday,205.32686
VIE,IB,Friday,140,845.0,VIE_Friday,117.58796
VIE,VY,Friday,140,845.0,VIE_Friday,117.97758
VIE,TP,Friday,475,745.0,VIE_Friday,145.63799
VIE,TP,Friday,680,745.0,VIE_Friday,144.85724
VIE,A3,Friday,1360,1110.0,VIE_Friday,144.26872
VIE,JU,Friday,285,900.0,VIE_Friday,144.73248
VIE,JU,Friday,735,1250.0,VIE_Friday,146.08485
VIE,JU,Friday,1085,900.0,VIE_Friday,146.8234
VIE,JU,Friday,595,590.0,VIE_Friday,150.13556
VIE,LO,Friday,505,560.0,VIE_Friday,181.44705
VIE,VY,Friday,335,425.0,VIE_Friday,206.08755
VIE,VY,Friday,435,425.0,VIE_Friday,211.92592
VIE,VY,Friday,485,740.0,VIE_Friday,201.69633
VIE,EI,Friday,535,690.0,VIE_Friday,207.40457
VIE,SK,Friday,1335,1205.0,VIE_Friday,218.87436
VIE,A3,Saturday,375,655.0,VIE_Saturday,144.312
VIE,IB,Saturday,435,425.0,VIE_Saturday,194.99377
VIE,A3,Saturday,1410,655.0,VIE_Saturday,168.85796
VIE,TP,Saturday,865,1180.0,VIE_Saturday,163.04236
VIE,TP,Saturday,965,1180.0,VIE_Saturday,161.65018
VIE,VY,Saturday,485,740.0,VIE_Saturday,237.03876
VIE,VY,Saturday,335,425.0,VIE_Saturday,238.01163
VIE,VY,Saturday,435,425.0,VIE_Saturday,242.32632
VIE,VY,Saturday,540,740.0,VIE_Saturday,236.74081
VIE,AF,Saturday,325,410.0,VIE_Saturday,194.9575
VIE,AF,Saturday,580,410.0,VIE_Saturday,196.13464
VIE,AF,Saturday,1050,1015.0,VIE_Saturday,185.49434
VIE,AF,Saturday,935,1130.0,VIE_Saturday,195.65059
VIE,AF,Saturday,1045,1130.0,VIE_Saturday,192.12955
VIE,AF,Saturday,465,375.0,VIE_Saturday,196.96434
VIE,IB,Sunday,140,845.0,VIE_Sunday,118.292274
VIE,VY,Sunday,140,845.0,VIE_Sunday,116.03139
VIE,TP,Sunday,475,745.0,VIE_Sunday,143.57092
VIE,TP,Sunday,680,745.0,VIE_Sunday,142.75325
VIE,TP,Sunday,865,1180.0,VIE_Sunday,142.8946
VIE,TP,Sunday,965,1180.0,VIE_Sunday,141.53275
VIE,A3,Sunday,955,1110.0,VIE_Sunday,139.98372
VIE,A3,Sunday,1360,1110.0,VIE_Sunday,139.74509
VIE,JU,Sunday,285,900.0,VIE_Sunday,143.05338
VIE,JU,Sunday,595,590.0,VIE_Sunday,144.13571
VIE,JU,Sunday,1085,900.0,VIE_Sunday,140.78662
VIE,JU,Sunday,735,1250.0,VIE_Sunday,139.6153
VIE,IB,Sunday,415,740.0,VIE_Sunday,171.85919
VIE,IB,Sunday,760,1185.0,VIE_Sunday,174.01804
VIE,LH,Sunday,990,990.0,VIE_Sunday,193.47978
VIE,JU,Monday,595,590.0,VIE_Monday,161.9461
VIE,IB,Monday,350,740.0,VIE_Monday,174.73848
VIE,IB,Monday,430,940.0,VIE_Monday,174.38292
VIE,JU,Monday,735,1250.0,VIE_Monday,182.55453
VIE,A3,Monday,375,655.0,VIE_Monday,154.67586
VIE,A3,Monday,1410,655.0,VIE_Monday,159.12627
VIE,DY,Monday,1260,940.0,VIE_Monday,179.9273
VIE,JU,Monday,1395,590.0,VIE_Monday,189.2714
VIE,AF,Monday,295,375.0,VIE_Monday,184.63177
VIE,AF,Monday,465,375.0,VIE_Monday,183.45964
VIE,EI,Monday,535,690.0,VIE_Monday,212.17535
VIE,AF,Monday,410,735.0,VIE_Monday,168.64064
VIE,AF,Monday,580,410.0,VIE_Monday,175.31268
VIE,OS,Monday,140,1045.0,VIE_Monday,217.58224
VIE,LO,Monday,505,560.0,VIE_Monday,196.34544
VIE,TP,Tuesday,475,745.0,VIE_Tuesday,145.90768
VIE,TP,Tuesday,680,745.0,VIE_Tuesday,145.12694
VIE,A3,Tuesday,375,655.0,VIE_Tuesday,150.85588
VIE,A3,Tuesday,1410,655.0,VIE_Tuesday,149.04057
VIE,JU,Tuesday,1375,1250.0,VIE_Tuesday,154.11703
VIE,IB,Tuesday,350,740.0,VIE_Tuesday,169.56273
VIE,IB,Tuesday,435,425.0,VIE_Tuesday,177.2818
VIE,IB,Tuesday,760,1185.0,VIE_Tuesday,172.72798
VIE,LO,Tuesday,1340,1165.0,VIE_Tuesday,167.72511
VIE,SK,Tuesday,1335,1205.0,VIE_Tuesday,205.45236
VIE,AF,Tuesday,280,745.0,VIE_Tuesday,164.66496
VIE,AF,Tuesday,295,375.0,VIE_Tuesday,170.13153
VIE,AF,Tuesday,415,745.0,VIE_Tuesday,166.62971
VIE,AF,Tuesday,465,375.0,VIE_Tuesday,170.00458
VIE,AF,Tuesday,325,410.0,VIE_Tuesday,172.30634
VIE,JU,Wednesday,735,1250.0,VIE_Wednesday,151.85263
VIE,DY,Wednesday,1355,845.0,VIE_Wednesday,155.06593
VIE,IB,Wednesday,760,1185.0,VIE_Wednesday,172.59317
VIE,A3,Wednesday,375,655.0,VIE_Wednesday,153.17694
VIE,A3,Wednesday,1410,655.0,VIE_Wednesday,154.22931
VIE,LO,Wednesday,505,560.0,VIE_Wednesday,177.90149
VIE,LH,Wednesday,550,575.0,VIE_Wednesday,202.3743
VIE,SK,Wednesday,485,615.0,VIE_Wednesday,206.01743
VIE,OS,Wednesday,925,1055.0,VIE_Wednesday,196.65858
VIE,AF,Wednesday,295,375.0,VIE_Wednesday,176.56158
VIE,AF,Wednesday,465,375.0,VIE_Wednesday,176.72272
VIE,AF,Wednesday,870,1100.0,VIE_Wednesday,167.58983
VIE,AF,Wednesday,1010,1100.0,VIE_Wednesday,165.21074
VIE,AF,Wednesday,325,410.0,VIE_Wednesday,171.56807
VIE,AF,Wednesday,365,1020.0,VIE_Wednesday,166.18929
VIE,JU,Thursday,735,1250.0,VIE_Thursday,144.83395
VIE,TP,Thursday,475,745.0,VIE_Thursday,148.56738
VIE,TP,Thursday,680,745.0,VIE_Thursday,148.5857
VIE,A3,Thursday,375,655.0,VIE_Thursday,151.15997
VIE,A3,Thursday,1410,655.0,VIE_Thursday,151.799
VIE,JU,Thursday,1375,1250.0,VIE_Thursday,142.15518
VIE,JU,Thursday,1395,590.0,VIE_Thursday,146.57285
VIE,IB,Thursday,350,740.0,VIE_Thursday,167.86833
VIE,IB,Thursday,760,1185.0,VIE_Thursday,171.6799
VIE,LO,Thursday,1340,1165.0,VIE_Thursday,168.8341
VIE,AF,Thursday,280,745.0,VIE_Thursday,164.20842
VIE,AF,Thursday,295,375.0,VIE_Thursday,168.73695
VIE,AF,Thursday,415,745.0,VIE_Thursday,166.04663
VIE,AF,Thursday,465,375.0,VIE_Thursday,167.49477
VIE,AF,Thursday,870,1100.0,VIE_Thursday,164.88681
VIE,IB,Friday,140,845.0,VIE_Friday,117.58796
VIE,VY,Friday,140,845.0,VIE_Friday,117.97758
VIE,TP,Friday,475,745.0,VIE_Friday,145.63799
VIE,TP,Friday,680,745.0,VIE_Friday,144.85724
VIE,A3,Friday,955,1110.0,VIE_Friday,144.50735
VIE,A3,Friday,1360,1110.0,VIE_Friday,144.26872
VIE,JU,Friday,285,900.0,VIE_Friday,144.73248
VIE,JU,Friday,735,1250.0,VIE_Friday,146.08485
VIE,JU,Friday,1085,900.0,VIE_Friday,146.8234
VIE,JU,Friday,595,590.0,VIE_Friday,150.13556
VIE,IB,Friday,350,740.0,VIE_Friday,167.98701
VIE,IB,Friday,430,940.0,VIE_Friday,168.96893
VIE,AF,Friday,325,410.0,VIE_Friday,172.15863
VIE,AF,Friday,370,1015.0,VIE_Friday,166.3714
VIE,AF,Friday,410,735.0,VIE_Friday,167.63252
VIE,TP,Saturday,865,1180.0,VIE_Saturday,163.04236
VIE,TP,Saturday,965,1180.0,VIE_Saturday,161.65018
VIE,A3,Saturday,375,655.0,VIE_Saturday,144.312
VIE,A3,Saturday,1410,655.0,VIE_Saturday,168.85796
VIE,JU,Saturday,1375,1250.0,VIE_Saturday,144.42276
VIE,AF,Saturday,325,410.0,VIE_Saturday,194.9575
VIE,AF,Saturday,410,735.0,VIE_Saturday,181.02782
VIE,AF,Saturday,580,410.0,VIE_Saturday,196.13464
VIE,OS,Saturday,140,410.0,VIE_Saturday,233.89212
VIE,VY,Saturday,540,740.0,VIE_Saturday,236.74081
VIE,VY,Saturday,335,425.0,VIE_Saturday,238.01163
VIE,VY,Saturday,435,425.0,VIE_Saturday,242.32632
VIE,VY,Saturday,485,740.0,VIE_Saturday,237.03876
VIE,LH,Saturday,935,1170.0,VIE_Saturday,229.03899
VIE,AF,Saturday,935,1130.0,VIE_Saturday,195.65059
VIE,JU,Sunday,735,1250.0,VIE_Sunday,139.6153
VIE,JU,Sunday,1085,900.0,VIE_Sunday,140.78662
VIE,IB,Sunday,140,845.0,VIE_Sunday,118.292274
VIE,VY,Sunday,140,845.0,VIE_Sunday,116.03139
VIE,TP,Sunday,475,745.0,VIE_Sunday,143.57092
VIE,TP,Sunday,680,745.0,VIE_Sunday,142.75325
VIE,TP,Sunday,865,1180.0,VIE_Sunday,142.8946
VIE,TP,Sunday,965,1180.0,VIE_Sunday,141.53275
VIE,A3,Sunday,1360,1110.0,VIE_Sunday,139.74509
VIE,JU,Sunday,285,900.0,VIE_Sunday,143.05338
VIE,JU,Sunday,595,590.0,VIE_Sunday,144.13571
VIE,IB,Sunday,350,740.0,VIE_Sunday,169.47186
VIE,AF,Sunday,325,410.0,VIE_Sunday,169.42409
VIE,AF,Sunday,410,735.0,VIE_Sunday,164.62878
VIE,AF,Sunday,580,410.0,VIE_Sunday,165.09378
VIE,IB,Monday,140,845.0,VIE_Monday,123.24979
VIE,VY,Monday,140,845.0,VIE_Monday,120.69781
VIE,A3,Monday,375,655.0,VIE_Monday,154.67586
VIE,IB,Monday,430,940.0,VIE_Monday,174.38292
VIE,IB,Monday,350,740.0,VIE_Monday,174.73848
VIE,IB,Monday,485,740.0,VIE_Monday,178.40729
VIE,JU,Monday,595,590.0,VIE_Monday,161.9461
VIE,AF,Monday,935,1130.0,VIE_Monday,167.19847
VIE,AF,Monday,1045,1020.0,VIE_Monday,165.2225
VIE,EI,Monday,535,690.0,VIE_Monday,212.17535
VIE,LO,Monday,505,560.0,VIE_Monday,196.34544
VIE,JU,Monday,735,1250.0,VIE_Monday,182.55453
VIE,JU,Monday,1395,590.0,VIE_Monday,189.2714
VIE,AF,Monday,870,1100.0,VIE_Monday,171.6004
VIE,DY,Monday,1260,940.0,VIE_Monday,179.9273
VIE,A3,Tuesday,375,655.0,VIE_Tuesday,150.85588
VIE,A3,Tuesday,1410,655.0,VIE_Tuesday,149.04057
VIE,LO,Tuesday,1340,1165.0,VIE_Tuesday,167.72511
VIE,IB,Tuesday,350,740.0,VIE_Tuesday,169.56273
VIE,IB,Tuesday,760,1185.0,VIE_Tuesday,172.72798
VIE,AF,Tuesday,325,410.0,VIE_Tuesday,172.30634
VIE,AF,Tuesday,365,1020.0,VIE_Tuesday,165.00879
VIE,AF,Tuesday,410,735.0,VIE_Tuesday,166.03448
VIE,AF,Tuesday,580,410.0,VIE_Tuesday,168.64178
VIE,AF,Tuesday,650,735.0,VIE_Tuesday,165.64006
VIE,AF,Tuesday,935,1130.0,VIE_Tuesday,164.74713
VIE,AF,Tuesday,1045,1020.0,VIE_Tuesday,164.29944
VIE,LH,Tuesday,1095,885.0,VIE_Tuesday,200.03871
VIE,LH,Tuesday,1355,1210.0,VIE_Tuesday,201.46
VIE,LH,Tuesday,1135,1170.0,VIE_Tuesday,200.2352
VIE,A3,Wednesday,375,655.0,VIE_Wednesday,153.17694
VIE,A3,Wednesday,1410,655.0,VIE_Wednesday,154.22931
VIE,AF,Wednesday,280,745.0,VIE_Wednesday,160.87003
VIE,AF,Wednesday,295,375.0,VIE_Wednesday,176.56158
VIE,AF,Wednesday,415,745.0,VIE_Wednesday,165.6723
VIE,AF,Wednesday,465,375.0,VIE_Wednesday,176.72272
VIE,AF,Wednesday,870,1100.0,VIE_Wednesday,167.58983
VIE,AF,Wednesday,1010,1100.0,VIE_Wednesday,165.21074
VIE,DY,Wednesday,1355,845.0,VIE_Wednesday,155.06593
VIE,LO,Wednesday,505,560.0,VIE_Wednesday,177.90149
VIE,AF,Wednesday,325,410.0,VIE_Wednesday,171.56807
VIE,AF,Wednesday,365,1020.0,VIE_Wednesday,166.18929
VIE,AF,Wednesday,410,735.0,VIE_Wednesday,165.07707
VIE,AF,Wednesday,580,410.0,VIE_Wednesday,169.62245
VIE,AF,Wednesday,650,735.0,VIE_Wednesday,164.68265
VIE,A3,Thursday,1410,655.0,VIE_Thursday,151.799
VIE,JU,Thursday,1375,1250.0,VIE_Thursday,142.15518
VIE,AF,Thursday,325,410.0,VIE_Thursday,166.95204
VIE,AF,Thursday,370,1015.0,VIE_Thursday,164.19028
VIE,AF,Thursday,580,410.0,VIE_Thursday,166.72708
VIE,AF,Thursday,650,735.0,VIE_Thursday,165.05698
VIE,AF,Thursday,935,1130.0,VIE_Thursday,163.92862
VIE,IB,Thursday,760,1185.0,VIE_Thursday,171.6799
VIE,JU,Thursday,735,1250.0,VIE_Thursday,144.83395
VIE,JU,Thursday,1395,590.0,VIE_Thursday,146.57285
VIE,LH,Thursday,855,1125.0,VIE_Thursday,199.68169
VIE,LH,Thursday,600,525.0,VIE_Thursday,199.1175
VIE,LH,Thursday,1105,1225.0,VIE_Thursday,196.66171
VIE,AF,Thursday,410,735.0,VIE_Thursday,165.4514
VIE,AF,Thursday,1045,1130.0,VIE_Thursday,162.92876
VIE,IB,Friday,140,845.0,VIE_Friday,117.58796
VIE,VY,Friday,140,845.0,VIE_Friday,117.97758
VIE,TP,Friday,475,745.0,VIE_Friday,145.63799
VIE,TP,Friday,680,745.0,VIE_Friday,144.85724
VIE,JU,Friday,285,900.0,VIE_Friday,144.73248
VIE,JU,Friday,735,1250.0,VIE_Friday,146.08485
VIE,JU,Friday,1085,900.0,VIE_Friday,146.8234
VIE,LO,Friday,505,560.0,VIE_Friday,181.44705
VIE,AF,Friday,325,410.0,VIE_Friday,172.15863
VIE,AF,Friday,370,1015.0,VIE_Friday,166.3714
VIE,AF,Friday,410,735.0,VIE_Friday,167.63252
VIE,AF,Friday,580,410.0,VIE_Friday,171.78839
VIE,AF,Friday,650,735.0,VIE_Friday,167.2381
VIE,AF,Friday,935,1130.0,VIE_Friday,166.10974
VIE,AF,Friday,1045,1130.0,VIE_Friday,165.10988
VIE,TP,Saturday,865,1180.0,VIE_Saturday,163.04236
VIE,TP,Saturday,965,1180.0,VIE_Saturday,161.65018
VIE,JU,Saturday,1375,1250.0,VIE_Saturday,144.42276
VIE,AF,Saturday,295,375.0,VIE_Saturday,187.86513
VIE,AF,Saturday,465,375.0,VIE_Saturday,196.96434
VIE,AF,Saturday,325,410.0,VIE_Saturday,194.9575
VIE,AF,Saturday,410,735.0,VIE_Saturday,181.02782
VIE,AF,Saturday,580,410.0,VIE_Saturday,196.13464
VIE,AF,Saturday,935,1130.0,VIE_Saturday,195.65059
VIE,AF,Saturday,1045,1130.0,VIE_Saturday,192.12955
VIE,AF,Saturday,1050,1015.0,VIE_Saturday,185.49434
VIE,OS,Saturday,140,410.0,VIE_Saturday,233.89212
VIE,OS,Saturday,140,1045.0,VIE_Saturday,231.24739
VIE,VY,Saturday,335,425.0,VIE_Saturday,238.01163
VIE,VY,Saturday,435,425.0,VIE_Saturday,242.32632
VIE,IB,Sunday,140,845.0,VIE_Sunday,118.292274
VIE,VY,Sunday,140,845.0,VIE_Sunday,116.03139
VIE,TP,Sunday,965,1180.0,VIE_Sunday,141.53275
VIE,A3,Sunday,955,1110.0,VIE_Sunday,139.98372
VIE,A3,Sunday,1360,1110.0,VIE_Sunday,139.74509
VIE,JU,Sunday,285,900.0,VIE_Sunday,143.05338
VIE,JU,Sunday,595,590.0,VIE_Sunday,144.13571
VIE,JU,Sunday,735,1250.0,VIE_Sunday,139.6153
VIE,JU,Sunday,1085,900.0,VIE_Sunday,140.78662
VIE,TP,Sunday,475,745.0,VIE_Sunday,143.57092
VIE,TP,Sunday,680,745.0,VIE_Sunday,142.75325
VIE,TP,Sunday,865,1180.0,VIE_Sunday,142.8946
VIE,DY,Sunday,1460,740.0,VIE_Sunday,149.38292
VIE,LO,Sunday,1450,1055.0,VIE_Sunday,172.37852
VIE,IB,Sunday,735,1185.0,VIE_Sunday,173.6377
VIE,IB,Monday,140,845.0,VIE_Monday,123.24979
VIE,VY,Monday,140,845.0,VIE_Monday,120.69781
VIE,A3,Monday,375,655.0,VIE_Monday,154.67586
VIE,A3,Monday,1410,655.0,VIE_Monday,159.12627
VIE,JU,Monday,595,590.0,VIE_Monday,161.9461
VIE,AF,Monday,465,375.0,VIE_Monday,183.45964
VIE,AF,Monday,325,410.0,VIE_Monday,169.72838
VIE,AF,Monday,365,1020.0,VIE_Monday,162.10812
VIE,AF,Monday,410,735.0,VIE_Monday,168.64064
VIE,AF,Monday,580,410.0,VIE_Monday,175.31268
VIE,AF,Monday,650,735.0,VIE_Monday,166.59863
VIE,AF,Monday,935,1130.0,VIE_Monday,167.19847
VIE,AF,Monday,1045,1020.0,VIE_Monday,165.2225
VIE,AF,Monday,1045,1130.0,VIE_Monday,164.66447
VIE,LO,Monday,505,560.0,VIE_Monday,196.34544
VIE,TP,Tuesday,475,745.0,VIE_Tuesday,145.90768
VIE,TP,Tuesday,680,745.0,VIE_Tuesday,145.12694
VIE,A3,Tuesday,375,655.0,VIE_Tuesday,150.85588
VIE,AF,Tuesday,280,745.0,VIE_Tuesday,164.66496
VIE,AF,Tuesday,295,375.0,VIE_Tuesday,170.13153
VIE,AF,Tuesday,415,745.0,VIE_Tuesday,166.62971
VIE,AF,Tuesday,465,375.0,VIE_Tuesday,170.00458
VIE,LO,Tuesday,1340,1165.0,VIE_Tuesday,167.72511
VIE,AF,Tuesday,325,410.0,VIE_Tuesday,172.30634
VIE,AF,Tuesday,365,1020.0,VIE_Tuesday,165.00879
VIE,AF,Tuesday,410,735.0,VIE_Tuesday,166.03448
VIE,AF,Tuesday,580,410.0,VIE_Tuesday,168.64178
VIE,AF,Tuesday,650,735.0,VIE_Tuesday,165.64006
VIE,AF,Tuesday,935,1130.0,VIE_Tuesday,164.74713
VIE,AF,Tuesday,1045,1020.0,VIE_Tuesday,164.29944
VIE,AF,Wednesday,280,745.0,VIE_Wednesday,160.87003
VIE,AF,Wednesday,415,745.0,VIE_Wednesday,165.6723
VIE,AF,Wednesday,870,1100.0,VIE_Wednesday,167.58983
VIE,AF,Wednesday,1010,1100.0,VIE_Wednesday,165.21074
VIE,LO,Wednesday,505,560.0,VIE_Wednesday,177.90149
VIE,DY,Wednesday,1355,845.0,VIE_Wednesday,155.06593
VIE,JU,Wednesday,735,1250.0,VIE_Wednesday,151.85263
VIE,A3,Wednesday,375,655.0,VIE_Wednesday,153.17694
VIE,A3,Wednesday,1410,655.0,VIE_Wednesday,154.22931
VIE,AF,Wednesday,325,410.0,VIE_Wednesday,171.56807
VIE,AF,Wednesday,365,1020.0,VIE_Wednesday,166.18929
VIE,AF,Wednesday,410,735.0,VIE_Wednesday,165.07707
VIE,AF,Wednesday,580,410.0,VIE_Wednesday,169.62245
VIE,AF,Wednesday,650,735.0,VIE_Wednesday,164.68265
VIE,AF,Wednesday,935,1130.0,VIE_Wednesday,164.12677
VIE,TP,Thursday,475,745.0,VIE_Thursday,148.56738
VIE,TP,Thursday,680,745.0,VIE_Thursday,148.5857
VIE,JU,Thursday,735,1250.0,VIE_Thursday,144.83395
VIE,JU,Thursday,1375,1250.0,VIE_Thursday,142.15518
VIE,AF,Thursday,295,375.0,VIE_Thursday,168.73695
