origin,destination,date,price,airline,duration,departure,arrival,error
BUD,BCN,2026/3/17,149.43,AF,PT9H10M,2026-03-17T13:55:00,2026-03-17T16:05:00,
BUD,BCN,2026/3/18,120.41,A3,PT19H25M,2026-03-18T15:00:00,2026-03-18T18:00:00,
BUD,BCN,2026/3/18,120.41,A3,PT26H10M,2026-03-18T15:00:00,2026-03-18T18:00:00,
BUD,BCN,2026/3/18,134.43,AF,PT5H10M,2026-03-18T13:55:00,2026-03-18T16:05:00,
BUD,BCN,2026/3/18,134.43,AF,PT5H45M,2026-03-18T06:30:00,2026-03-18T08:45:00,
BUD,BCN,2026/3/18,134.43,AF,PT6H,2026-03-18T17:05:00,2026-03-18T19:15:00,
BUD,BCN,2026/3/18,134.43,AF,PT6H55M,2026-03-18T12:10:00,2026-03-18T14:20:00,
BUD,BCN,2026/3/18,134.43,AF,PT9H10M,2026-03-18T13:55:00,2026-03-18T16:05:00,
BUD,BCN,2026/3/18,134.43,AF,PT10H,2026-03-18T06:30:00,2026-03-18T08:45:00,
BUD,BCN,2026/3/18,134.43,AF,PT17H20M,2026-03-18T17:05:00,2026-03-18T19:15:00,
BUD,BCN,2026/3/18,138.42,AF,PT6H40M,2026-03-18T12:40:00,2026-03-18T15:05:00,
BUD,BCN,2026/3/18,138.42,AF,PT10H15M,2026-03-18T12:40:00,2026-03-18T15:05:00,
BUD,BCN,2026/3/18,138.42,AF,PT14H40M,2026-03-18T18:10:00,2026-03-18T20:35:00,
BUD,BCN,2026/3/18,172.76,AF,PT17H,2026-03-18T18:10:00,2026-03-18T20:35:00,
BUD,BCN,2026/3/18,174.2,JU,PT13H20M,2026-03-18T19:45:00,2026-03-18T20:40:00,
BUD,BCN,2026/3/18,174.2,JU,PT17H50M,2026-03-18T15:15:00,2026-03-18T16:10:00,
BUD,BCN,2026/3/19,120.43,AF,PT5H10M,2026-03-19T13:55:00,2026-03-19T16:05:00,
BUD,BCN,2026/3/19,120.43,AF,PT9H10M,2026-03-19T13:55:00,2026-03-19T16:05:00,
BUD,BCN,2026/3/19,120.43,AF,PT5H45M,2026-03-19T06:30:00,2026-03-19T08:45:00,
BUD,BCN,2026/3/19,120.43,AF,PT6H,2026-03-19T17:05:00,2026-03-19T19:15:00,
BUD,BCN,2026/3/19,120.43,AF,PT6H55M,2026-03-19T12:10:00,2026-03-19T14:20:00,
BUD,BCN,2026/3/19,120.43,AF,PT10H,2026-03-19T06:30:00,2026-03-19T08:45:00,
BUD,BCN,2026/3/19,120.43,AF,PT17H20M,2026-03-19T17:05:00,2026-03-19T19:15:00,
BUD,BCN,2026/3/19,138.42,AF,PT14H40M,2026-03-19T18:10:00,2026-03-19T20:35:00,
BUD,BCN,2026/3/19,139.84,LO,PT21H25M,2026-03-19T20:20:00,2026-03-19T21:35:00,
BUD,BCN,2026/3/19,139.84,LO,PT23H55M,2026-03-19T17:50:00,2026-03-19T19:05:00,
BUD,BCN,2026/3/19,147.2,JU,PT17H50M,2026-03-19T15:15:00,2026-03-19T16:10:00,
BUD,BCN,2026/3/19,147.2,JU,PT21H50M,2026-03-19T11:15:00,2026-03-19T12:10:00,
BUD,BCN,2026/3/19,153.42,AF,PT6H40M,2026-03-19T12:40:00,2026-03-19T15:05:00,
BUD,BCN,2026/3/19,153.42,AF,PT7H40M,2026-03-19T06:20:00,2026-03-19T08:45:00,
BUD,BCN,2026/3/19,154.76,AF,PT17H,2026-03-19T18:10:00,2026-03-19T20:35:00,
ZAG,BCN,2026/2/18,115.06,A3,PT22H5M,2026-02-18T19:05:00,2026-02-18T21:55:00,
ZAG,BCN,2026/2/18,127.06,A3,PT15H20M,2026-02-18T19:05:00,2026-02-18T21:55:00,
ZAG,BCN,2026/2/18,174.85,JU,PT14H15M,2026-02-18T18:50:00,2026-02-18T19:55:00,
ZAG,BCN,2026/2/18,240.08,AF,PT5H45M,2026-02-18T06:30:00,2026-02-18T08:40:00,
ZAG,BCN,2026/2/18,240.08,AF,PT8H,2026-02-18T15:05:00,2026-02-18T17:15:00,
ZAG,BCN,2026/2/18,240.08,AF,PT19H20M,2026-02-18T15:05:00,2026-02-18T17:15:00,
ZAG,BCN,2026/2/18,258.51,OU,PT7H20M,2026-02-18T06:55:00,2026-02-18T08:45:00,
ZAG,BCN,2026/2/18,274.84,TK,PT7H40M,2026-02-18T09:25:00,2026-02-18T13:45:00,
ZAG,BCN,2026/2/18,274.84,TK,PT14H25M,2026-02-18T09:25:00,2026-02-18T13:45:00,
ZAG,BCN,2026/2/18,274.84,TK,PT14H35M,2026-02-18T19:55:00,2026-02-19T00:15:00,
ZAG,BCN,2026/2/18,274.84,TK,PT17H30M,2026-02-18T19:55:00,2026-02-19T00:15:00,
ZAG,BCN,2026/2/18,285.49,LO,PT21H50M,2026-02-18T12:45:00,2026-02-18T14:20:00,
ZAG,BCN,2026/2/18,305.08,AF,PT14H40M,2026-02-18T08:25:00,2026-02-18T10:30:00,
ZAG,BCN,2026/2/18,305.08,AF,PT26H,2026-02-18T08:25:00,2026-02-18T10:30:00,
ZAG,BCN,2026/2/19,124.85,JU,PT21H45M,2026-02-19T11:20:00,2026-02-19T12:25:00,
ZAG,BCN,2026/2/19,146.34,OU,PT2H10M,2026-02-19T15:30:00,2026-02-19T17:40:00,
ZAG,BCN,2026/2/19,225.57,OU,PT13H40M,2026-02-19T18:45:00,2026-02-19T19:50:00,
ZAG,BCN,2026/2/19,240.08,AF,PT5H45M,2026-02-19T06:30:00,2026-02-19T08:40:00,
ZAG,BCN,2026/2/19,240.08,AF,PT8H,2026-02-19T15:05:00,2026-02-19T17:15:00,
ZAG,BCN,2026/2/19,240.08,AF,PT10H,2026-02-19T06:30:00,2026-02-19T08:40:00,
ZAG,BCN,2026/2/19,240.08,AF,PT19H20M,2026-02-19T15:05:00,2026-02-19T17:15:00,
ZAG,BCN,2026/2/19,245.49,LO,PT23H45M,2026-02-19T18:00:00,2026-02-19T19:35:00,
ZAG,BCN,2026/2/19,274.84,TK,PT7H40M,2026-02-19T09:25:00,2026-02-19T13:45:00,
ZAG,BCN,2026/2/19,274.84,TK,PT10H,2026-02-19T13:50:00,2026-02-19T18:10:00,
ZAG,BCN,2026/2/19,274.84,TK,PT14H25M,2026-02-19T09:25:00,2026-02-19T13:45:00,
ZAG,BCN,2026/2/19,274.84,TK,PT14H50M,2026-02-19T19:55:00,2026-02-20T00:15:00,
ZAG,BCN,2026/2/19,274.84,TK,PT20H55M,2026-02-19T13:50:00,2026-02-19T18:10:00,
ZAG,BCN,2026/2/19,274.84,TK,PT21H30M,2026-02-19T19:55:00,2026-02-20T00:15:00,
ZAG,BCN,2026/2/20,124.85,JU,PT8H25M,2026-02-20T11:20:00,2026-02-20T12:25:00,
ZAG,BCN,2026/2/20,124.85,JU,PT14H15M,2026-02-20T18:50:00,2026-02-20T19:55:00,
ZAG,BCN,2026/2/20,124.85,JU,PT21H45M,2026-02-20T11:20:00,2026-02-20T12:25:00,
ZAG,BCN,2026/2/20,195.06,A3,PT15H20M,2026-02-20T19:05:00,2026-02-20T21:55:00,
ZAG,BCN,2026/2/20,195.06,A3,PT22H5M,2026-02-20T19:05:00,2026-02-20T21:55:00,
ZAG,BCN,2026/2/20,195.08,AF,PT19H20M,2026-02-20T15:05:00,2026-02-20T17:15:00,
ZAG,BCN,2026/2/20,214.41,OU,PT15H20M,2026-02-20T17:45:00,2026-02-20T19:15:00,
ZAG,BCN,2026/2/20,230.75,LH,PT6H15M,2026-02-20T12:50:00,2026-02-20T14:15:00,
ZAG,BCN,2026/2/20,240.08,AF,PT5H45M,2026-02-20T06:30:00,2026-02-20T08:40:00,
ZAG,BCN,2026/2/20,240.08,AF,PT8H,2026-02-20T15:05:00,2026-02-20T17:15:00,
ZAG,BCN,2026/2/20,240.08,AF,PT10H,2026-02-20T06:30:00,2026-02-20T08:40:00,
ZAG,BCN,2026/2/20,245.49,LO,PT16H35M,2026-02-20T18:00:00,2026-02-20T19:35:00,
ZAG,BCN,2026/2/20,245.49,LO,PT21H50M,2026-02-20T12:45:00,2026-02-20T14:20:00,
ZAG,BCN,2026/2/20,274.84,TK,PT8H,2026-02-20T09:25:00,2026-02-20T13:45:00,
ZAG,BCN,2026/2/20,274.84,TK,PT14H25M,2026-02-20T09:25:00,2026-02-20T13:45:00,
ZAG,BCN,2026/2/21,180.08,AF,PT10H,2026-02-21T06:30:00,2026-02-21T08:40:00,
ZAG,BCN,2026/2/21,180.08,AF,PT16H50M,2026-02-21T17:35:00,2026-02-21T19:45:00,
ZAG,BCN,2026/2/21,180.08,AF,PT18H40M,2026-02-21T17:35:00,2026-02-21T19:45:00,
ZAG,BCN,2026/2/21,230.08,AF,PT8H5M,2026-02-21T08:25:00,2026-02-21T10:30:00,
ZAG,BCN,2026/2/21,230.08,AF,PT10H40M,2026-02-21T08:25:00,2026-02-21T10:30:00,
ZAG,BCN,2026/2/21,240.08,AF,PT5H45M,2026-02-21T06:30:00,2026-02-21T08:40:00,
ZAG,BCN,2026/2/21,245.49,LO,PT23H45M,2026-02-21T18:00:00,2026-02-21T19:35:00,
ZAG,BCN,2026/2/21,250.1,LH,PT4H,2026-02-21T13:35:00,2026-02-21T14:40:00,
ZAG,BCN,2026/2/21,274.84,TK,PT7H40M,2026-02-21T09:25:00,2026-02-21T13:45:00,
ZAG,BCN,2026/2/21,274.84,TK,PT10H,2026-02-21T13:50:00,2026-02-21T18:10:00,
ZAG,BCN,2026/2/21,274.84,TK,PT14H25M,2026-02-21T09:25:00,2026-02-21T13:45:00,
ZAG,BCN,2026/2/21,274.84,TK,PT14H50M,2026-02-21T19:55:00,2026-02-22T00:15:00,
ZAG,BCN,2026/2/21,274.84,TK,PT17H30M,2026-02-21T19:55:00,2026-02-22T00:15:00,
ZAG,BCN,2026/2/21,274.84,TK,PT20H55M,2026-02-21T13:50:00,2026-02-21T18:10:00,
ZAG,BCN,2026/2/21,285.4,OS,PT25H55M,2026-02-21T17:50:00,2026-02-21T18:45:00,
ZAG,BCN,2026/2/22,124.85,JU,PT24H55M,2026-02-22T18:50:00,2026-02-22T19:55:00,
ZAG,BCN,2026/2/22,144.85,JU,PT14H15M,2026-02-22T18:50:00,2026-02-22T19:55:00,
ZAG,BCN,2026/2/22,146.34,OU,PT2H10M,2026-02-22T15:30:00,2026-02-22T17:40:00,
ZAG,BCN,2026/2/22,211.08,AF,PT5H35M,2026-02-22T17:30:00,2026-02-22T19:40:00,
ZAG,BCN,2026/2/22,211.08,AF,PT5H45M,2026-02-22T06:30:00,2026-02-22T08:40:00,
ZAG,BCN,2026/2/22,211.08,AF,PT10H,2026-02-22T06:30:00,2026-02-22T08:40:00,
ZAG,BCN,2026/2/22,211.08,AF,PT16H55M,2026-02-22T17:30:00,2026-02-22T19:40:00,
ZAG,BCN,2026/2/22,213.49,LO,PT23H45M,2026-02-22T18:00:00,2026-02-22T19:35:00,
ZAG,BCN,2026/2/22,220.75,LH,PT7H10M,2026-02-22T12:50:00,2026-02-22T14:15:00,
ZAG,BCN,2026/2/22,267.08,AF,PT8H5M,2026-02-22T08:25:00,2026-02-22T10:30:00,
ZAG,BCN,2026/2/22,267.08,AF,PT10H40M,2026-02-22T08:25:00,2026-02-22T10:30:00,
ZAG,BCN,2026/2/22,270.08,OU,PT20H10M,2026-02-22T18:05:00,2026-02-22T19:55:00,
ZAG,BCN,2026/2/22,270.08,OU,PT26H20M,2026-02-22T18:05:00,2026-02-22T19:55:00,
ZAG,BCN,2026/2/22,274.84,TK,PT8H,2026-02-22T09:25:00,2026-02-22T13:45:00,
ZAG,BCN,2026/2/22,274.84,TK,PT14H25M,2026-02-22T09:25:00,2026-02-22T13:45:00,
ZAG,BCN,2026/2/23,115.06,A3,PT15H20M,2026-02-23T19:05:00,2026-02-23T21:55:00,
ZAG,BCN,2026/2/23,115.06,A3,PT22H5M,2026-02-23T19:05:00,2026-02-23T21:55:00,
ZAG,BCN,2026/2/23,124.85,JU,PT8H25M,2026-02-23T11:20:00,2026-02-23T12:25:00,
ZAG,BCN,2026/2/23,144.85,JU,PT14H15M,2026-02-23T18:50:00,2026-02-23T19:55:00,
ZAG,BCN,2026/2/23,204.85,JU,PT21H45M,2026-02-23T11:20:00,2026-02-23T12:25:00,
ZAG,BCN,2026/2/23,211.08,AF,PT5H45M,2026-02-23T06:30:00,2026-02-23T08:40:00,
ZAG,BCN,2026/2/23,211.08,AF,PT8H,2026-02-23T15:05:00,2026-02-23T17:15:00,
ZAG,BCN,2026/2/23,211.08,AF,PT10H,2026-02-23T06:30:00,2026-02-23T08:40:00,
ZAG,BCN,2026/2/23,211.08,AF,PT19H20M,2026-02-23T15:05:00,2026-02-23T17:15:00,
ZAG,BCN,2026/2/23,214.41,OU,PT15H20M,2026-02-23T17:45:00,2026-02-23T19:15:00,
ZAG,BCN,2026/2/23,218.41,LX,PT10H25M,2026-02-23T08:35:00,2026-02-23T10:05:00,
ZAG,BCN,2026/2/23,232.08,OU,PT26H20M,2026-02-23T18:05:00,2026-02-23T19:55:00,
ZAG,BCN,2026/2/23,247.08,OU,PT20H10M,2026-02-23T18:05:00,2026-02-23T19:55:00,
ZAG,BCN,2026/2/23,247.4,OS,PT5H10M,2026-02-23T14:35:00,2026-02-23T15:40:00,
ZAG,BCN,2026/2/23,247.4,OS,PT15H20M,2026-02-23T17:50:00,2026-02-23T18:45:00,
ZAG,BCN,2026/2/24,146.34,OU,PT2H10M,2026-02-24T15:30:00,2026-02-24T17:40:00,
ZAG,BCN,2026/2/24,211.08,AF,PT5H45M,2026-02-24T06:30:00,2026-02-24T08:40:00,
ZAG,BCN,2026/2/24,211.08,AF,PT10H,2026-02-24T06:30:00,2026-02-24T08:40:00,
ZAG,BCN,2026/2/24,211.08,AF,PT8H,2026-02-24T15:05:00,2026-02-24T17:15:00,
ZAG,BCN,2026/2/24,211.08,AF,PT19H20M,2026-02-24T15:05:00,2026-02-24T17:15:00,
ZAG,BCN,2026/2/24,220.51,OU,PT13H30M,2026-02-24T06:55:00,2026-02-24T08:45:00,
ZAG,BCN,2026/2/24,235.51,OU,PT7H20M,2026-02-24T06:55:00,2026-02-24T08:45:00,
ZAG,BCN,2026/2/24,236.41,AF,PT17H25M,2026-02-24T15:25:00,2026-02-24T17:35:00,
ZAG,BCN,2026/2/24,247.08,OU,PT20H10M,2026-02-24T18:05:00,2026-02-24T19:55:00,
ZAG,BCN,2026/2/24,247.08,OU,PT26H20M,2026-02-24T18:05:00,2026-02-24T19:55:00,
ZAG,BCN,2026/2/24,247.4,OS,PT15H20M,2026-02-24T17:50:00,2026-02-24T18:45:00,
ZAG,BCN,2026/2/24,248.41,LX,PT5H15M,2026-02-24T17:45:00,2026-02-24T19:15:00,
ZAG,BCN,2026/2/24,248.41,LX,PT15H20M,2026-02-24T17:45:00,2026-02-24T19:15:00,
ZAG,BCN,2026/2/24,250.1,LH,PT4H,2026-02-24T13:35:00,2026-02-24T14:40:00,
ZAG,BCN,2026/2/24,250.1,LH,PT6H25M,2026-02-24T16:40:00,2026-02-24T17:45:00,
ZAG,BCN,2026/2/25,115.06,A3,PT22H5M,2026-02-25T19:05:00,2026-02-25T21:55:00,
ZAG,BCN,2026/2/25,144.85,JU,PT14H15M,2026-02-25T18:50:00,2026-02-25T19:55:00,
ZAG,BCN,2026/2/25,153.06,A3,PT15H20M,2026-02-25T19:05:00,2026-02-25T21:55:00,
ZAG,BCN,2026/2/25,211.08,AF,PT5H45M,2026-02-25T06:30:00,2026-02-25T08:40:00,
ZAG,BCN,2026/2/25,211.08,AF,PT8H,2026-02-25T15:05:00,2026-02-25T17:15:00,
ZAG,BCN,2026/2/25,211.08,AF,PT10H,2026-02-25T06:30:00,2026-02-25T08:40:00,
ZAG,BCN,2026/2/25,211.08,AF,PT19H20M,2026-02-25T15:05:00,2026-02-25T17:15:00,
ZAG,BCN,2026/2/25,213.49,LO,PT21H50M,2026-02-25T12:45:00,2026-02-25T14:20:00,
ZAG,BCN,2026/2/25,232.08,OU,PT20H10M,2026-02-25T18:05:00,2026-02-25T19:55:00,
ZAG,BCN,2026/2/25,232.08,OU,PT26H20M,2026-02-25T18:05:00,2026-02-25T19:55:00,
ZAG,BCN,2026/2/25,235.07,AF,PT5H35M,2026-02-25T08:25:00,2026-02-25T10:30:00,
ZAG,BCN,2026/2/25,235.07,AF,PT7H30M,2026-02-25T15:25:00,2026-02-25T17:35:00,
ZAG,BCN,2026/2/25,235.51,OU,PT7H20M,2026-02-25T06:55:00,2026-02-25T08:45:00,
ZAG,BCN,2026/2/25,235.51,OU,PT13H30M,2026-02-25T06:55:00,2026-02-25T08:45:00,
ZAG,BCN,2026/2/25,236.41,AF,PT17H25M,2026-02-25T15:25:00,2026-02-25T17:35:00,
ZAG,BCN,2026/2/26,124.85,JU,PT21H45M,2026-02-26T11:20:00,2026-02-26T12:25:00,
ZAG,BCN,2026/2/26,146.34,OU,PT2H10M,2026-02-26T15:30:00,2026-02-26T17:40:00,
ZAG,BCN,2026/2/26,210.07,AF,PT5H35M,2026-02-26T08:25:00,2026-02-26T10:30:00,
ZAG,BCN,2026/2/26,210.07,AF,PT7H30M,2026-02-26T15:25:00,2026-02-26T17:35:00,
ZAG,BCN,2026/2/26,211.08,AF,PT5H45M,2026-02-26T06:30:00,2026-02-26T08:40:00,
ZAG,BCN,2026/2/26,211.08,AF,PT8H,2026-02-26T15:05:00,2026-02-26T17:15:00,
ZAG,BCN,2026/2/26,211.08,AF,PT10H,2026-02-26T06:30:00,2026-02-26T08:40:00,
ZAG,BCN,2026/2/26,211.08,AF,PT19H20M,2026-02-26T15:05:00,2026-02-26T17:15:00,
ZAG,BCN,2026/2/26,220.51,OU,PT7H20M,2026-02-26T06:55:00,2026-02-26T08:45:00,
ZAG,BCN,2026/2/26,220.51,OU,PT13H30M,2026-02-26T06:55:00,2026-02-26T08:45:00,
ZAG,BCN,2026/2/26,232.08,OU,PT20H10M,2026-02-26T18:05:00,2026-02-26T19:55:00,
ZAG,BCN,2026/2/26,232.08,OU,PT26H20M,2026-02-26T18:05:00,2026-02-26T19:55:00,
ZAG,BCN,2026/2/26,236.41,AF,PT17H25M,2026-02-26T15:25:00,2026-02-26T17:35:00,
ZAG,BCN,2026/2/26,247.4,OS,PT11H30M,2026-02-26T08:15:00,2026-02-26T09:10:00,
ZAG,BCN,2026/2/26,248.41,LX,PT5H15M,2026-02-26T17:45:00,2026-02-26T19:15:00,
ZAG,BCN,2026/2/27,115.06,A3,PT15H20M,2026-02-27T19:05:00,2026-02-27T21:55:00,
ZAG,BCN,2026/2/27,115.06,A3,PT22H5M,2026-02-27T19:05:00,2026-02-27T21:55:00,
ZAG,BCN,2026/2/27,124.85,JU,PT14H15M,2026-02-27T18:50:00,2026-02-27T19:55:00,
ZAG,BCN,2026/2/27,144.85,JU,PT8H25M,2026-02-27T11:20:00,2026-02-27T12:25:00,
ZAG,BCN,2026/2/27,144.85,JU,PT21H45M,2026-02-27T11:20:00,2026-02-27T12:25:00,
ZAG,BCN,2026/2/27,183.08,AF,PT5H45M,2026-02-27T06:30:00,2026-02-27T08:40:00,
ZAG,BCN,2026/2/27,183.08,AF,PT10H,2026-02-27T06:30:00,2026-02-27T08:40:00,
ZAG,BCN,2026/2/27,183.08,AF,PT8H,2026-02-27T15:05:00,2026-02-27T17:15:00,
ZAG,BCN,2026/2/27,183.08,AF,PT19H20M,2026-02-27T15:05:00,2026-02-27T17:15:00,
ZAG,BCN,2026/2/27,189.49,LO,PT16H35M,2026-02-27T18:00:00,2026-02-27T19:35:00,
ZAG,BCN,2026/2/27,189.49,LO,PT21H50M,2026-02-27T12:45:00,2026-02-27T14:20:00,
ZAG,BCN,2026/2/27,217.4,OS,PT5H10M,2026-02-27T14:35:00,2026-02-27T15:40:00,
ZAG,BCN,2026/2/27,217.4,OS,PT11H30M,2026-02-27T08:15:00,2026-02-27T09:10:00,
ZAG,BCN,2026/2/27,217.4,OS,PT15H20M,2026-02-27T17:50:00,2026-02-27T18:45:00,
ZAG,BCN,2026/2/27,217.4,OS,PT18H35M,2026-02-27T14:35:00,2026-02-27T15:40:00,
ZAG,BCN,2026/2/28,145.08,AF,PT10H,2026-02-28T06:30:00,2026-02-28T08:40:00,
ZAG,BCN,2026/2/28,145.08,AF,PT16H50M,2026-02-28T17:35:00,2026-02-28T19:45:00,
ZAG,BCN,2026/2/28,145.08,AF,PT18H40M,2026-02-28T17:35:00,2026-02-28T19:45:00,
ZAG,BCN,2026/2/28,183.08,AF,PT5H45M,2026-02-28T06:30:00,2026-02-28T08:40:00,
ZAG,BCN,2026/2/28,189.49,LO,PT23H45M,2026-02-28T18:00:00,2026-02-28T19:35:00,
ZAG,BCN,2026/2/28,195.08,AF,PT8H5M,2026-02-28T08:25:00,2026-02-28T10:30:00,
ZAG,BCN,2026/2/28,195.08,AF,PT10H40M,2026-02-28T08:25:00,2026-02-28T10:30:00,
ZAG,BCN,2026/2/28,218.41,LX,PT5H15M,2026-02-28T17:45:00,2026-02-28T19:15:00,
ZAG,BCN,2026/2/28,218.41,LX,PT5H30M,2026-02-28T08:35:00,2026-02-28T10:05:00,
ZAG,BCN,2026/2/28,218.41,LX,PT10H25M,2026-02-28T08:35:00,2026-02-28T10:05:00,
ZAG,BCN,2026/2/28,218.41,LX,PT15H20M,2026-02-28T17:45:00,2026-02-28T19:15:00,
ZAG,BCN,2026/2/28,220.1,LH,PT4H,2026-02-28T13:35:00,2026-02-28T14:40:00,
ZAG,BCN,2026/2/28,220.1,LH,PT6H25M,2026-02-28T16:40:00,2026-02-28T17:45:00,
ZAG,BCN,2026/2/28,220.1,LH,PT4H20M,2026-02-28T18:45:00,2026-02-28T19:50:00,
ZAG,BCN,2026/2/28,220.1,LH,PT6H5M,2026-02-28T08:40:00,2026-02-28T09:45:00,
ZAG,BCN,2026/3/1,124.85,JU,PT14H15M,2026-03-01T18:50:00,2026-03-01T19:55:00,
ZAG,BCN,2026/3/1,144.85,JU,PT24H55M,2026-03-01T18:50:00,2026-03-01T19:55:00,
ZAG,BCN,2026/3/1,146.34,OU,PT2H10M,2026-03-01T15:30:00,2026-03-01T17:40:00,
ZAG,BCN,2026/3/1,183.08,AF,PT5H35M,2026-03-01T17:30:00,2026-03-01T19:40:00,
ZAG,BCN,2026/3/1,183.08,AF,PT5H45M,2026-03-01T06:30:00,2026-03-01T08:40:00,
ZAG,BCN,2026/3/1,183.08,AF,PT10H,2026-03-01T06:30:00,2026-03-01T08:40:00,
ZAG,BCN,2026/3/1,183.08,AF,PT16H55M,2026-03-01T17:30:00,2026-03-01T19:40:00,
ZAG,BCN,2026/3/1,220.1,LH,PT4H20M,2026-03-01T18:45:00,2026-03-01T19:50:00,
ZAG,BCN,2026/3/1,220.1,LH,PT6H5M,2026-03-01T08:40:00,2026-03-01T09:45:00,
ZAG,BCN,2026/3/1,220.1,LH,PT8H55M,2026-03-01T08:40:00,2026-03-01T09:45:00,
ZAG,BCN,2026/3/1,220.1,LH,PT5H,2026-03-01T09:45:00,2026-03-01T10:50:00,
ZAG,BCN,2026/3/1,220.1,LH,PT6H25M,2026-03-01T16:40:00,2026-03-01T17:45:00,
ZAG,BCN,2026/3/1,220.1,LH,PT7H50M,2026-03-01T09:45:00,2026-03-01T10:50:00,
ZAG,BCN,2026/3/1,228.18,LH,PT4H25M,2026-03-01T14:35:00,2026-03-01T16:10:00,
ZAG,BCN,2026/3/1,228.18,LH,PT5H15M,2026-03-01T14:35:00,2026-03-01T16:10:00,
ZAG,BCN,2026/3/2,115.06,A3,PT22H5M,2026-03-02T19:05:00,2026-03-02T21:55:00,
ZAG,BCN,2026/3/2,144.85,JU,PT8H25M,2026-03-02T11:20:00,2026-03-02T12:25:00,
ZAG,BCN,2026/3/2,174.85,JU,PT14H15M,2026-03-02T18:50:00,2026-03-02T19:55:00,
ZAG,BCN,2026/3/2,183.08,AF,PT5H45M,2026-03-02T06:30:00,2026-03-02T08:40:00,
ZAG,BCN,2026/3/2,183.08,AF,PT8H,2026-03-02T15:05:00,2026-03-02T17:15:00,
ZAG,BCN,2026/3/2,183.08,AF,PT10H,2026-03-02T06:30:00,2026-03-02T08:40:00,
ZAG,BCN,2026/3/2,183.08,AF,PT19H20M,2026-03-02T15:05:00,2026-03-02T17:15:00,
ZAG,BCN,2026/3/2,204.85,JU,PT21H45M,2026-03-02T11:20:00,2026-03-02T12:25:00,
ZAG,BCN,2026/3/2,218.41,LX,PT5H15M,2026-03-02T17:45:00,2026-03-02T19:15:00,
ZAG,BCN,2026/3/2,218.41,LX,PT5H30M,2026-03-02T08:35:00,2026-03-02T10:05:00,
ZAG,BCN,2026/3/2,218.41,LX,PT10H25M,2026-03-02T08:35:00,2026-03-02T10:05:00,
ZAG,BCN,2026/3/2,218.41,LX,PT15H20M,2026-03-02T17:45:00,2026-03-02T19:15:00,
ZAG,BCN,2026/3/2,220.1,LH,PT4H20M,2026-03-02T18:45:00,2026-03-02T19:50:00,
ZAG,BCN,2026/3/2,220.1,LH,PT6H5M,2026-03-02T08:40:00,2026-03-02T09:45:00,
ZAG,BCN,2026/3/2,220.1,LH,PT8H55M,2026-03-02T08:40:00,2026-03-02T09:45:00,
ZAG,BCN,2026/3/3,146.34,OU,PT2H10M,2026-03-03T15:30:00,2026-03-03T17:40:00,
ZAG,BCN,2026/3/3,183.08,AF,PT5H45M,2026-03-03T06:30:00,2026-03-03T08:40:00,
ZAG,BCN,2026/3/3,183.08,AF,PT8H,2026-03-03T15:05:00,2026-03-03T17:15:00,
ZAG,BCN,2026/3/3,183.08,AF,PT10H,2026-03-03T06:30:00,2026-03-03T08:40:00,
ZAG,BCN,2026/3/3,183.08,AF,PT19H20M,2026-03-03T15:05:00,2026-03-03T17:15:00,
ZAG,BCN,2026/3/3,189.49,LO,PT23H45M,2026-03-03T18:00:00,2026-03-03T19:35:00,
ZAG,BCN,2026/3/3,217.4,OS,PT15H20M,2026-03-03T17:50:00,2026-03-03T18:45:00,
ZAG,BCN,2026/3/3,217.4,OS,PT18H35M,2026-03-03T14:35:00,2026-03-03T15:40:00,
ZAG,BCN,2026/3/3,218.41,LX,PT5H15M,2026-03-03T17:45:00,2026-03-03T19:15:00,
ZAG,BCN,2026/3/3,218.41,LX,PT5H30M,2026-03-03T08:35:00,2026-03-03T10:05:00,
ZAG,BCN,2026/3/3,218.41,LX,PT10H25M,2026-03-03T08:35:00,2026-03-03T10:05:00,
ZAG,BCN,2026/3/3,218.41,LX,PT15H20M,2026-03-03T17:45:00,2026-03-03T19:15:00,
ZAG,BCN,2026/3/3,220.1,LH,PT4H,2026-03-03T13:35:00,2026-03-03T14:40:00,
ZAG,BCN,2026/3/3,220.1,LH,PT9H30M,2026-03-03T13:35:00,2026-03-03T14:40:00,
ZAG,BCN,2026/3/3,220.1,LH,PT4H20M,2026-03-03T18:45:00,2026-03-03T19:50:00,
ZAG,BCN,2026/3/4,115.06,A3,PT15H20M,2026-03-04T19:05:00,2026-03-04T21:55:00,
ZAG,BCN,2026/3/4,115.06,A3,PT22H5M,2026-03-04T19:05:00,2026-03-04T21:55:00,
ZAG,BCN,2026/3/4,165.08,AF,PT5H45M,2026-03-04T06:30:00,2026-03-04T08:40:00,
ZAG,BCN,2026/3/4,165.08,AF,PT8H,2026-03-04T15:05:00,2026-03-04T17:15:00,
ZAG,BCN,2026/3/4,165.08,AF,PT10H,2026-03-04T06:30:00,2026-03-04T08:40:00,
ZAG,BCN,2026/3/4,165.08,AF,PT19H20M,2026-03-04T15:05:00,2026-03-04T17:15:00,
ZAG,BCN,2026/3/4,174.85,JU,PT14H15M,2026-03-04T18:50:00,2026-03-04T19:55:00,
ZAG,BCN,2026/3/4,187.4,OS,PT5H10M,2026-03-04T14:35:00,2026-03-04T15:40:00,
