origin,destination,date,price,airline,duration,segments,duration_min,departure_dt,arrival_dt,dep_date,dep_time,dep_minutes,arr_date,arr_time,arr_minutes,weekday
AMS,FCO,2026-03-31,189,KLM,57000,1,950.0,2026-03-31 07:25:00,2026-03-31 23:15:00,2026-03-31,07:25:00,445,2026-03-31,23:15:00,1395,Tuesday
AMS,FCO,2026-03-31,191,Vueling,39300,1,655.0,2026-03-31 21:25:00,2026-04-01 08:20:00,2026-03-31,21:25:00,1285,2026-04-01,08:20:00,500,Tuesday
AMS,FCO,2026-03-31,203,Vueling,49500,1,825.0,2026-03-31 18:35:00,2026-04-01 08:20:00,2026-03-31,18:35:00,1115,2026-04-01,08:20:00,500,Tuesday
AMS,FCO,2026-04-01,347,ITA,8100,0,135.0,2026-04-01 11:55:00,2026-04-01 14:10:00,2026-04-01,11:55:00,715,2026-04-01,14:10:00,850,Wednesday
AMS,FCO,2026-04-01,374,KLM,7800,0,130.0,2026-04-01 09:35:00,2026-04-01 11:45:00,2026-04-01,09:35:00,575,2026-04-01,11:45:00,705,Wednesday
AMS,FCO,2026-04-01,176,KLM,16200,1,270.0,2026-04-01 06:55:00,2026-04-01 11:25:00,2026-04-01,06:55:00,415,2026-04-01,11:25:00,685,Wednesday
AMS,FCO,2026-04-01,177,KLM,27000,1,450.0,2026-04-01 06:55:00,2026-04-01 14:25:00,2026-04-01,06:55:00,415,2026-04-01,14:25:00,865,Wednesday
AMS,FCO,2026-04-01,177,KLM,38100,1,635.0,2026-04-01 06:55:00,2026-04-01 17:30:00,2026-04-01,06:55:00,415,2026-04-01,17:30:00,1050,Wednesday
AMS,FCO,2026-04-01,177,KLM,43800,1,730.0,2026-04-01 06:55:00,2026-04-01 19:05:00,2026-04-01,06:55:00,415,2026-04-01,19:05:00,1145,Wednesday
AMS,FCO,2026-04-01,177,KLM,25200,1,420.0,2026-04-01 07:25:00,2026-04-01 14:25:00,2026-04-01,07:25:00,445,2026-04-01,14:25:00,865,Wednesday
AMS,FCO,2026-04-01,177,KLM,33000,1,550.0,2026-04-01 07:25:00,2026-04-01 16:35:00,2026-04-01,07:25:00,445,2026-04-01,16:35:00,995,Wednesday
AMS,FCO,2026-04-01,177,KLM,36300,1,605.0,2026-04-01 07:25:00,2026-04-01 17:30:00,2026-04-01,07:25:00,445,2026-04-01,17:30:00,1050,Wednesday
AMS,FCO,2026-04-01,197,Air France,15900,1,265.0,2026-04-01 14:40:00,2026-04-01 19:05:00,2026-04-01,14:40:00,880,2026-04-01,19:05:00,1145,Wednesday
AMS,FCO,2026-04-02,285,KLM,8100,0,135.0,2026-04-02 07:20:00,2026-04-02 09:35:00,2026-04-02,07:20:00,440,2026-04-02,09:35:00,575,Thursday
AMS,FCO,2026-04-02,285,KLM,7800,0,130.0,2026-04-02 20:35:00,2026-04-02 22:45:00,2026-04-02,20:35:00,1235,2026-04-02,22:45:00,1365,Thursday
AMS,FCO,2026-04-02,327,KLM,7800,0,130.0,2026-04-02 14:15:00,2026-04-02 16:25:00,2026-04-02,14:15:00,855,2026-04-02,16:25:00,985,Thursday
AMS,FCO,2026-04-02,238,Scandinavian Airlines,28500,1,475.0,2026-04-02 10:45:00,2026-04-02 18:40:00,2026-04-02,10:45:00,645,2026-04-02,18:40:00,1120,Thursday
AMS,FCO,2026-04-02,240,Lufthansa,47400,1,790.0,2026-04-02 10:00:00,2026-04-02 23:10:00,2026-04-02,10:00:00,600,2026-04-02,23:10:00,1390,Thursday
AMS,FCO,2026-04-02,240,Lufthansa,42900,1,715.0,2026-04-02 11:15:00,2026-04-02 23:10:00,2026-04-02,11:15:00,675,2026-04-02,23:10:00,1390,Thursday
AMS,FCO,2026-04-02,258,Lufthansa,54600,1,910.0,2026-04-02 08:00:00,2026-04-02 23:10:00,2026-04-02,08:00:00,480,2026-04-02,23:10:00,1390,Thursday
AMS,FCO,2026-04-02,277,ITA,37200,1,620.0,2026-04-02 11:50:00,2026-04-02 22:10:00,2026-04-02,11:50:00,710,2026-04-02,22:10:00,1330,Thursday
AMS,FCO,2026-04-02,278,Norwegian,44700,1,745.0,2026-04-02 21:45:00,2026-04-03 10:10:00,2026-04-02,21:45:00,1305,2026-04-03,10:10:00,610,Thursday
AMS,FCO,2026-04-02,297,Vueling,27600,1,460.0,2026-04-02 07:00:00,2026-04-02 14:40:00,2026-04-02,07:00:00,420,2026-04-02,14:40:00,880,Thursday
AMS,FCO,2026-04-03,252,KLM,7800,0,130.0,2026-04-03 20:35:00,2026-04-03 22:45:00,2026-04-03,20:35:00,1235,2026-04-03,22:45:00,1365,Friday
AMS,FCO,2026-04-03,327,KLM,8100,0,135.0,2026-04-03 07:20:00,2026-04-03 09:35:00,2026-04-03,07:20:00,440,2026-04-03,09:35:00,575,Friday
AMS,FCO,2026-04-03,347,ITA,8100,0,135.0,2026-04-03 11:55:00,2026-04-03 14:10:00,2026-04-03,11:55:00,715,2026-04-03,14:10:00,850,Friday
AMS,FCO,2026-04-03,192,Scandinavian Airlines,34500,1,575.0,2026-04-03 07:00:00,2026-04-03 16:35:00,2026-04-03,07:00:00,420,2026-04-03,16:35:00,995,Friday
AMS,FCO,2026-04-03,212,Lufthansa,22800,1,380.0,2026-04-03 15:40:00,2026-04-03 22:00:00,2026-04-03,15:40:00,940,2026-04-03,22:00:00,1320,Friday
AMS,FCO,2026-04-03,212,Lufthansa,18000,1,300.0,2026-04-03 17:00:00,2026-04-03 22:00:00,2026-04-03,17:00:00,1020,2026-04-03,22:00:00,1320,Friday
AMS,FCO,2026-04-03,218,Scandinavian Airlines,22200,1,370.0,2026-04-03 10:25:00,2026-04-03 16:35:00,2026-04-03,10:25:00,625,2026-04-03,16:35:00,995,Friday
AMS,FCO,2026-04-03,218,Scandinavian Airlines,29400,1,490.0,2026-04-03 10:25:00,2026-04-03 18:35:00,2026-04-03,10:25:00,625,2026-04-03,18:35:00,1115,Friday
AMS,FCO,2026-04-03,221,Lufthansa,47400,1,790.0,2026-04-03 10:00:00,2026-04-03 23:10:00,2026-04-03,10:00:00,600,2026-04-03,23:10:00,1390,Friday
AMS,FCO,2026-04-03,221,Lufthansa,42900,1,715.0,2026-04-03 11:15:00,2026-04-03 23:10:00,2026-04-03,11:15:00,675,2026-04-03,23:10:00,1390,Friday
AMS,FCO,2026-04-04,228,KLM,8100,0,135.0,2026-04-04 07:20:00,2026-04-04 09:35:00,2026-04-04,07:20:00,440,2026-04-04,09:35:00,575,Saturday
AMS,FCO,2026-04-04,228,KLM,7800,0,130.0,2026-04-04 20:35:00,2026-04-04 22:45:00,2026-04-04,20:35:00,1235,2026-04-04,22:45:00,1365,Saturday
AMS,FCO,2026-04-04,252,KLM,7800,0,130.0,2026-04-04 14:15:00,2026-04-04 16:25:00,2026-04-04,14:15:00,855,2026-04-04,16:25:00,985,Saturday
AMS,FCO,2026-04-04,252,KLM,7800,0,130.0,2026-04-04 16:35:00,2026-04-04 18:45:00,2026-04-04,16:35:00,995,2026-04-04,18:45:00,1125,Saturday
AMS,FCO,2026-04-04,290,ITA,8100,0,135.0,2026-04-04 11:55:00,2026-04-04 14:10:00,2026-04-04,11:55:00,715,2026-04-04,14:10:00,850,Saturday
AMS,FCO,2026-04-04,195,Lufthansa,36000,1,600.0,2026-04-04 08:15:00,2026-04-04 18:15:00,2026-04-04,08:15:00,495,2026-04-04,18:15:00,1095,Saturday
AMS,FCO,2026-04-04,195,Lufthansa,49500,1,825.0,2026-04-04 08:15:00,2026-04-04 22:00:00,2026-04-04,08:15:00,495,2026-04-04,22:00:00,1320,Saturday
AMS,FCO,2026-04-04,195,Lufthansa,25500,1,425.0,2026-04-04 11:10:00,2026-04-04 18:15:00,2026-04-04,11:10:00,670,2026-04-04,18:15:00,1095,Saturday
AMS,FCO,2026-04-04,195,Lufthansa,39000,1,650.0,2026-04-04 11:10:00,2026-04-04 22:00:00,2026-04-04,11:10:00,670,2026-04-04,22:00:00,1320,Saturday
AMS,FCO,2026-04-04,195,Lufthansa,22800,1,380.0,2026-04-04 15:40:00,2026-04-04 22:00:00,2026-04-04,15:40:00,940,2026-04-04,22:00:00,1320,Saturday
AMS,FCO,2026-04-05,253,ITA,8100,0,135.0,2026-04-05 11:55:00,2026-04-05 14:10:00,2026-04-05,11:55:00,715,2026-04-05,14:10:00,850,Sunday
AMS,FCO,2026-04-05,253,ITA,8100,0,135.0,2026-04-05 17:55:00,2026-04-05 20:10:00,2026-04-05,17:55:00,1075,2026-04-05,20:10:00,1210,Sunday
AMS,FCO,2026-04-05,285,KLM,7800,0,130.0,2026-04-05 16:35:00,2026-04-05 18:45:00,2026-04-05,16:35:00,995,2026-04-05,18:45:00,1125,Sunday
AMS,FCO,2026-04-05,195,Lufthansa,24600,1,410.0,2026-04-05 08:15:00,2026-04-05 15:05:00,2026-04-05,08:15:00,495,2026-04-05,15:05:00,905,Sunday
AMS,FCO,2026-04-05,195,Lufthansa,35700,1,595.0,2026-04-05 08:15:00,2026-04-05 18:10:00,2026-04-05,08:15:00,495,2026-04-05,18:10:00,1090,Sunday
AMS,FCO,2026-04-05,195,Lufthansa,49500,1,825.0,2026-04-05 08:15:00,2026-04-05 22:00:00,2026-04-05,08:15:00,495,2026-04-05,22:00:00,1320,Sunday
AMS,FCO,2026-04-05,195,Lufthansa,14100,1,235.0,2026-04-05 11:10:00,2026-04-05 15:05:00,2026-04-05,11:10:00,670,2026-04-05,15:05:00,905,Sunday
AMS,FCO,2026-04-05,195,Lufthansa,25200,1,420.0,2026-04-05 11:10:00,2026-04-05 18:10:00,2026-04-05,11:10:00,670,2026-04-05,18:10:00,1090,Sunday
AMS,FCO,2026-04-05,195,Lufthansa,39000,1,650.0,2026-04-05 11:10:00,2026-04-05 22:00:00,2026-04-05,11:10:00,670,2026-04-05,22:00:00,1320,Sunday
AMS,FCO,2026-04-05,195,Lufthansa,22800,1,380.0,2026-04-05 15:40:00,2026-04-05 22:00:00,2026-04-05,15:40:00,940,2026-04-05,22:00:00,1320,Sunday
AMS,FCO,2026-04-06,285,KLM,7800,0,130.0,2026-04-06 20:35:00,2026-04-06 22:45:00,2026-04-06,20:35:00,1235,2026-04-06,22:45:00,1365,Monday
AMS,FCO,2026-04-06,322,KLM,8100,0,135.0,2026-04-06 07:20:00,2026-04-06 09:35:00,2026-04-06,07:20:00,440,2026-04-06,09:35:00,575,Monday
AMS,FCO,2026-04-06,322,KLM,8100,0,135.0,2026-04-06 09:30:00,2026-04-06 11:45:00,2026-04-06,09:30:00,570,2026-04-06,11:45:00,705,Monday
AMS,FCO,2026-04-06,347,ITA,8100,0,135.0,2026-04-06 11:55:00,2026-04-06 14:10:00,2026-04-06,11:55:00,715,2026-04-06,14:10:00,850,Monday
AMS,FCO,2026-04-06,216,Austrian,35700,1,595.0,2026-04-06 07:00:00,2026-04-06 16:55:00,2026-04-06,07:00:00,420,2026-04-06,16:55:00,1015,Monday
AMS,FCO,2026-04-06,231,Lufthansa,36000,1,600.0,2026-04-06 08:15:00,2026-04-06 18:15:00,2026-04-06,08:15:00,495,2026-04-06,18:15:00,1095,Monday
AMS,FCO,2026-04-06,231,Lufthansa,49500,1,825.0,2026-04-06 08:15:00,2026-04-06 22:00:00,2026-04-06,08:15:00,495,2026-04-06,22:00:00,1320,Monday
AMS,FCO,2026-04-06,249,KM Malta Airlines,46800,1,780.0,2026-04-06 19:35:00,2026-04-07 08:35:00,2026-04-06,19:35:00,1175,2026-04-07,08:35:00,515,Monday
AMS,FCO,2026-04-06,278,Lufthansa,43200,2,720.0,2026-04-06 10:00:00,2026-04-06 22:00:00,2026-04-06,10:00:00,600,2026-04-06,22:00:00,1320,Monday
AMS,FCO,2026-04-06,278,Lufthansa,43200,2,720.0,2026-04-06 10:00:00,2026-04-06 22:00:00,2026-04-06,10:00:00,600,2026-04-06,22:00:00,1320,Monday
AMS,FCO,2026-04-07,285,KLM,7800,0,130.0,2026-04-07 20:35:00,2026-04-07 22:45:00,2026-04-07,20:35:00,1235,2026-04-07,22:45:00,1365,Tuesday
AMS,FCO,2026-04-07,290,ITA,8100,0,135.0,2026-04-07 11:55:00,2026-04-07 14:10:00,2026-04-07,11:55:00,715,2026-04-07,14:10:00,850,Tuesday
AMS,FCO,2026-04-07,290,ITA,8100,0,135.0,2026-04-07 17:55:00,2026-04-07 20:10:00,2026-04-07,17:55:00,1075,2026-04-07,20:10:00,1210,Tuesday
AMS,FCO,2026-04-07,322,KLM,8100,0,135.0,2026-04-07 07:20:00,2026-04-07 09:35:00,2026-04-07,07:20:00,440,2026-04-07,09:35:00,575,Tuesday
AMS,FCO,2026-04-07,322,KLM,8100,0,135.0,2026-04-07 09:30:00,2026-04-07 11:45:00,2026-04-07,09:30:00,570,2026-04-07,11:45:00,705,Tuesday
AMS,FCO,2026-04-07,195,Lufthansa,49500,1,825.0,2026-04-07 08:15:00,2026-04-07 22:00:00,2026-04-07,08:15:00,495,2026-04-07,22:00:00,1320,Tuesday
AMS,FCO,2026-04-07,195,Lufthansa,39000,1,650.0,2026-04-07 11:10:00,2026-04-07 22:00:00,2026-04-07,11:10:00,670,2026-04-07,22:00:00,1320,Tuesday
AMS,FCO,2026-04-07,195,Lufthansa,22800,1,380.0,2026-04-07 15:40:00,2026-04-07 22:00:00,2026-04-07,15:40:00,940,2026-04-07,22:00:00,1320,Tuesday
AMS,FCO,2026-04-07,209,SWISS,47100,1,785.0,2026-04-07 19:45:00,2026-04-08 08:50:00,2026-04-07,19:45:00,1185,2026-04-08,08:50:00,530,Tuesday
AMS,FCO,2026-04-07,212,Lufthansa,18000,1,300.0,2026-04-07 17:00:00,2026-04-07 22:00:00,2026-04-07,17:00:00,1020,2026-04-07,22:00:00,1320,Tuesday
AMS,FCO,2026-04-08,252,KLM,7800,0,130.0,2026-04-08 20:35:00,2026-04-08 22:45:00,2026-04-08,20:35:00,1235,2026-04-08,22:45:00,1365,Wednesday
AMS,FCO,2026-04-08,290,ITA,8100,0,135.0,2026-04-08 11:55:00,2026-04-08 14:10:00,2026-04-08,11:55:00,715,2026-04-08,14:10:00,850,Wednesday
AMS,FCO,2026-04-08,158,Vueling,44700,1,745.0,2026-04-08 07:00:00,2026-04-08 19:25:00,2026-04-08,07:00:00,420,2026-04-08,19:25:00,1165,Wednesday
AMS,FCO,2026-04-08,158,Vueling,51300,1,855.0,2026-04-08 07:00:00,2026-04-08 21:15:00,2026-04-08,07:00:00,420,2026-04-08,21:15:00,1275,Wednesday
AMS,FCO,2026-04-08,165,Vueling,36600,1,610.0,2026-04-08 07:00:00,2026-04-08 17:10:00,2026-04-08,07:00:00,420,2026-04-08,17:10:00,1030,Wednesday
AMS,FCO,2026-04-08,167,Vueling,32700,1,545.0,2026-04-08 10:20:00,2026-04-08 19:25:00,2026-04-08,10:20:00,620,2026-04-08,19:25:00,1165,Wednesday
AMS,FCO,2026-04-08,167,Vueling,39300,1,655.0,2026-04-08 10:20:00,2026-04-08 21:15:00,2026-04-08,10:20:00,620,2026-04-08,21:15:00,1275,Wednesday
AMS,FCO,2026-04-08,174,Vueling,24600,1,410.0,2026-04-08 10:20:00,2026-04-08 17:10:00,2026-04-08,10:20:00,620,2026-04-08,17:10:00,1030,Wednesday
AMS,FCO,2026-04-08,186,Vueling,26100,1,435.0,2026-04-08 07:00:00,2026-04-08 14:15:00,2026-04-08,07:00:00,420,2026-04-08,14:15:00,855,Wednesday
AMS,FCO,2026-04-08,209,SWISS,16200,1,270.0,2026-04-08 09:50:00,2026-04-08 14:20:00,2026-04-08,09:50:00,590,2026-04-08,14:20:00,860,Wednesday
AMS,FCO,2026-04-09,218,ITA,8100,0,135.0,2026-04-09 17:55:00,2026-04-09 20:10:00,2026-04-09,17:55:00,1075,2026-04-09,20:10:00,1210,Thursday
AMS,FCO,2026-04-09,228,KLM,7800,0,130.0,2026-04-09 20:35:00,2026-04-09 22:45:00,2026-04-09,20:35:00,1235,2026-04-09,22:45:00,1365,Thursday
AMS,FCO,2026-04-09,252,KLM,8100,0,135.0,2026-04-09 07:20:00,2026-04-09 09:35:00,2026-04-09,07:20:00,440,2026-04-09,09:35:00,575,Thursday
AMS,FCO,2026-04-09,252,KLM,7800,0,130.0,2026-04-09 14:15:00,2026-04-09 16:25:00,2026-04-09,14:15:00,855,2026-04-09,16:25:00,985,Thursday
AMS,FCO,2026-04-09,285,KLM,7800,0,130.0,2026-04-09 16:35:00,2026-04-09 18:45:00,2026-04-09,16:35:00,995,2026-04-09,18:45:00,1125,Thursday
AMS,FCO,2026-04-09,140,Vueling,33600,1,560.0,2026-04-09 14:25:00,2026-04-09 23:45:00,2026-04-09,14:25:00,865,2026-04-09,23:45:00,1425,Thursday
AMS,FCO,2026-04-09,151,Vueling,26100,1,435.0,2026-04-09 16:30:00,2026-04-09 23:45:00,2026-04-09,16:30:00,990,2026-04-09,23:45:00,1425,Thursday
AMS,FCO,2026-04-09,158,Vueling,37200,1,620.0,2026-04-09 13:25:00,2026-04-09 23:45:00,2026-04-09,13:25:00,805,2026-04-09,23:45:00,1425,Thursday
AMS,FCO,2026-04-09,179,Vueling,18600,1,310.0,2026-04-09 18:35:00,2026-04-09 23:45:00,2026-04-09,18:35:00,1115,2026-04-09,23:45:00,1425,Thursday
AMS,FCO,2026-04-09,180,Vueling,36600,1,610.0,2026-04-09 07:00:00,2026-04-09 17:10:00,2026-04-09,07:00:00,420,2026-04-09,17:10:00,1030,Thursday
AMS,FCO,2026-04-10,218,ITA,8100,0,135.0,2026-04-10 17:55:00,2026-04-10 20:10:00,2026-04-10,17:55:00,1075,2026-04-10,20:10:00,1210,Friday
AMS,FCO,2026-04-10,228,KLM,7800,0,130.0,2026-04-10 20:35:00,2026-04-10 22:45:00,2026-04-10,20:35:00,1235,2026-04-10,22:45:00,1365,Friday
AMS,FCO,2026-04-10,252,KLM,8100,0,135.0,2026-04-10 07:20:00,2026-04-10 09:35:00,2026-04-10,07:20:00,440,2026-04-10,09:35:00,575,Friday
AMS,FCO,2026-04-10,167,Vueling,28500,1,475.0,2026-04-10 14:25:00,2026-04-10 22:20:00,2026-04-10,14:25:00,865,2026-04-10,22:20:00,1340,Friday
AMS,FCO,2026-04-10,167,Vueling,21000,1,350.0,2026-04-10 16:30:00,2026-04-10 22:20:00,2026-04-10,16:30:00,990,2026-04-10,22:20:00,1340,Friday
AMS,FCO,2026-04-10,184,Vueling,36600,1,610.0,2026-04-10 07:00:00,2026-04-10 17:10:00,2026-04-10,07:00:00,420,2026-04-10,17:10:00,1030,Friday
AMS,FCO,2026-04-10,188,Vueling,32100,1,535.0,2026-04-10 13:25:00,2026-04-10 22:20:00,2026-04-10,13:25:00,805,2026-04-10,22:20:00,1340,Friday
AMS,FCO,2026-04-10,192,Scandinavian Airlines,29400,1,490.0,2026-04-10 10:25:00,2026-04-10 18:35:00,2026-04-10,10:25:00,625,2026-04-10,18:35:00,1115,Friday
AMS,FCO,2026-04-10,192,Scandinavian Airlines,23400,1,390.0,2026-04-10 12:05:00,2026-04-10 18:35:00,2026-04-10,12:05:00,725,2026-04-10,18:35:00,1115,Friday
AMS,FCO,2026-04-10,196,Austrian,49200,1,820.0,2026-04-10 07:00:00,2026-04-10 20:40:00,2026-04-10,07:00:00,420,2026-04-10,20:40:00,1240,Friday
AMS,ATH,2026-03-12,188,Transavia,12000,0,200.0,2026-03-12 07:00:00,2026-03-12 11:20:00,2026-03-12,07:00:00,420,2026-03-12,11:20:00,680,Thursday
AMS,ATH,2026-03-12,221,SKY express,11400,0,190.0,2026-03-12 14:10:00,2026-03-12 18:20:00,2026-03-12,14:10:00,850,2026-03-12,18:20:00,1100,Thursday
AMS,ATH,2026-03-12,240,Aegean,11400,0,190.0,2026-03-12 12:25:00,2026-03-12 16:35:00,2026-03-12,12:25:00,745,2026-03-12,16:35:00,995,Thursday
AMS,ATH,2026-03-12,219,Scandinavian Airlines,25800,1,430.0,2026-03-12 10:30:00,2026-03-12 18:40:00,2026-03-12,10:30:00,630,2026-03-12,18:40:00,1120,Thursday
AMS,ATH,2026-03-12,232,Pegasus,45600,1,760.0,2026-03-12 18:50:00,2026-03-13 08:30:00,2026-03-12,18:50:00,1130,2026-03-13,08:30:00,510,Thursday
AMS,ATH,2026-03-12,239,Pegasus,56100,1,935.0,2026-03-12 15:55:00,2026-03-13 08:30:00,2026-03-12,15:55:00,955,2026-03-13,08:30:00,510,Thursday
AMS,ATH,2026-03-12,256,Scandinavian Airlines,19200,1,320.0,2026-03-12 07:00:00,2026-03-12 13:20:00,2026-03-12,07:00:00,420,2026-03-12,13:20:00,800,Thursday
AMS,ATH,2026-03-12,276,British Airways,49800,1,830.0,2026-03-12 10:15:00,2026-03-13 01:05:00,2026-03-12,10:15:00,615,2026-03-13,01:05:00,65,Thursday
AMS,ATH,2026-03-12,276,British Airways,24000,1,400.0,2026-03-12 17:25:00,2026-03-13 01:05:00,2026-03-12,17:25:00,1045,2026-03-13,01:05:00,65,Thursday
AMS,ATH,2026-03-12,355,British Airways,25500,1,425.0,2026-03-12 07:00:00,2026-03-12 15:05:00,2026-03-12,07:00:00,420,2026-03-12,15:05:00,905,Thursday
AMS,ATH,2026-03-13,221,SKY express,11400,0,190.0,2026-03-13 14:10:00,2026-03-13 18:20:00,2026-03-13,14:10:00,850,2026-03-13,18:20:00,1100,Friday
AMS,ATH,2026-03-13,240,Aegean,11400,0,190.0,2026-03-13 12:25:00,2026-03-13 16:35:00,2026-03-13,12:25:00,745,2026-03-13,16:35:00,995,Friday
AMS,ATH,2026-03-13,278,Transavia,12000,0,200.0,2026-03-13 07:20:00,2026-03-13 11:40:00,2026-03-13,07:20:00,440,2026-03-13,11:40:00,700,Friday
AMS,ATH,2026-03-13,440,KLM,11400,0,190.0,2026-03-13 08:50:00,2026-03-13 13:00:00,2026-03-13,08:50:00,530,2026-03-13,13:00:00,780,Friday
AMS,ATH,2026-03-13,256,Scandinavian Airlines,19200,1,320.0,2026-03-13 07:00:00,2026-03-13 13:20:00,2026-03-13,07:00:00,420,2026-03-13,13:20:00,800,Friday
AMS,ATH,2026-03-13,282,Pegasus,56100,1,935.0,2026-03-13 15:55:00,2026-03-14 08:30:00,2026-03-13,15:55:00,955,2026-03-14,08:30:00,510,Friday
AMS,ATH,2026-03-13,282,Pegasus,45600,1,760.0,2026-03-13 18:50:00,2026-03-14 08:30:00,2026-03-13,18:50:00,1130,2026-03-14,08:30:00,510,Friday
AMS,ATH,2026-03-13,324,TAROM,77700,1,1295.0,2026-03-13 19:45:00,2026-03-14 18:20:00,2026-03-13,19:45:00,1185,2026-03-14,18:20:00,1100,Friday
AMS,ATH,2026-03-13,351,TAROM,20400,1,340.0,2026-03-13 11:40:00,2026-03-13 18:20:00,2026-03-13,11:40:00,700,2026-03-13,18:20:00,1100,Friday
AMS,ATH,2026-03-13,358,British Airways,59700,1,995.0,2026-03-13 07:50:00,2026-03-14 01:25:00,2026-03-13,07:50:00,470,2026-03-14,01:25:00,85,Friday
AMS,ATH,2026-03-14,169,SKY express,11400,0,190.0,2026-03-14 14:10:00,2026-03-14 18:20:00,2026-03-14,14:10:00,850,2026-03-14,18:20:00,1100,Saturday
AMS,ATH,2026-03-14,203,Transavia,12000,0,200.0,2026-03-14 07:00:00,2026-03-14 11:20:00,2026-03-14,07:00:00,420,2026-03-14,11:20:00,680,Saturday
AMS,ATH,2026-03-14,206,Aegean,11400,0,190.0,2026-03-14 12:25:00,2026-03-14 16:35:00,2026-03-14,12:25:00,745,2026-03-14,16:35:00,995,Saturday
AMS,ATH,2026-03-14,248,KLM,11100,0,185.0,2026-03-14 21:10:00,2026-03-15 01:15:00,2026-03-14,21:10:00,1270,2026-03-15,01:15:00,75,Saturday
AMS,ATH,2026-03-14,184,Pegasus,55800,1,930.0,2026-03-14 16:00:00,2026-03-15 08:30:00,2026-03-14,16:00:00,960,2026-03-15,08:30:00,510,Saturday
AMS,ATH,2026-03-14,184,Pegasus,45600,1,760.0,2026-03-14 18:50:00,2026-03-15 08:30:00,2026-03-14,18:50:00,1130,2026-03-15,08:30:00,510,Saturday
AMS,ATH,2026-03-14,256,Scandinavian Airlines,25800,1,430.0,2026-03-14 10:30:00,2026-03-14 18:40:00,2026-03-14,10:30:00,630,2026-03-14,18:40:00,1120,Saturday
AMS,ATH,2026-03-14,258,Vueling,52500,1,875.0,2026-03-14 18:55:00,2026-03-15 10:30:00,2026-03-14,18:55:00,1135,2026-03-15,10:30:00,630,Saturday
AMS,ATH,2026-03-14,258,Vueling,42600,1,710.0,2026-03-14 21:40:00,2026-03-15 10:30:00,2026-03-14,21:40:00,1300,2026-03-15,10:30:00,630,Saturday
AMS,ATH,2026-03-14,276,British Airways,39600,1,660.0,2026-03-14 07:15:00,2026-03-14 19:15:00,2026-03-14,07:15:00,435,2026-03-14,19:15:00,1155,Saturday
AMS,ATH,2026-03-15,219,Transavia,12000,0,200.0,2026-03-15 07:25:00,2026-03-15 11:45:00,2026-03-15,07:25:00,445,2026-03-15,11:45:00,705,Sunday
AMS,ATH,2026-03-15,253,SKY express,11400,0,190.0,2026-03-15 14:10:00,2026-03-15 18:20:00,2026-03-15,14:10:00,850,2026-03-15,18:20:00,1100,Sunday
AMS,ATH,2026-03-15,275,Aegean,11400,0,190.0,2026-03-15 12:25:00,2026-03-15 16:35:00,2026-03-15,12:25:00,745,2026-03-15,16:35:00,995,Sunday
AMS,ATH,2026-03-15,184,Pegasus,45600,1,760.0,2026-03-15 18:50:00,2026-03-16 08:30:00,2026-03-15,18:50:00,1130,2026-03-16,08:30:00,510,Sunday
AMS,ATH,2026-03-15,194,Scandinavian Airlines,25800,1,430.0,2026-03-15 10:30:00,2026-03-15 18:40:00,2026-03-15,10:30:00,630,2026-03-15,18:40:00,1120,Sunday
AMS,ATH,2026-03-15,203,Pegasus,56100,1,935.0,2026-03-15 15:55:00,2026-03-16 08:30:00,2026-03-15,15:55:00,955,2026-03-16,08:30:00,510,Sunday
AMS,ATH,2026-03-15,254,KLM,19200,1,320.0,2026-03-15 20:55:00,2026-03-16 03:15:00,2026-03-15,20:55:00,1255,2026-03-16,03:15:00,195,Sunday
AMS,ATH,2026-03-15,254,KLM,61800,1,1030.0,2026-03-15 20:55:00,2026-03-16 15:05:00,2026-03-15,20:55:00,1255,2026-03-16,15:05:00,905,Sunday
AMS,ATH,2026-03-15,276,British Airways,38700,1,645.0,2026-03-15 07:05:00,2026-03-15 18:50:00,2026-03-15,07:05:00,425,2026-03-15,18:50:00,1130,Sunday
AMS,ATH,2026-03-15,276,British Airways,27300,1,455.0,2026-03-15 10:15:00,2026-03-15 18:50:00,2026-03-15,10:15:00,615,2026-03-15,18:50:00,1130,Sunday
AMS,ATH,2026-03-16,188,Transavia,12000,0,200.0,2026-03-16 07:15:00,2026-03-16 11:35:00,2026-03-16,07:15:00,435,2026-03-16,11:35:00,695,Monday
AMS,ATH,2026-03-16,228,SKY express,11400,0,190.0,2026-03-16 14:10:00,2026-03-16 18:20:00,2026-03-16,14:10:00,850,2026-03-16,18:20:00,1100,Monday
AMS,ATH,2026-03-16,240,Aegean,11400,0,190.0,2026-03-16 12:25:00,2026-03-16 16:35:00,2026-03-16,12:25:00,745,2026-03-16,16:35:00,995,Monday
AMS,ATH,2026-03-16,248,KLM,11100,0,185.0,2026-03-16 21:10:00,2026-03-17 01:15:00,2026-03-16,21:10:00,1270,2026-03-17,01:15:00,75,Monday
AMS,ATH,2026-03-16,284,KLM,11100,0,185.0,2026-03-16 12:30:00,2026-03-16 16:35:00,2026-03-16,12:30:00,750,2026-03-16,16:35:00,995,Monday
AMS,ATH,2026-03-16,184,Pegasus,56100,1,935.0,2026-03-16 15:55:00,2026-03-17 08:30:00,2026-03-16,15:55:00,955,2026-03-17,08:30:00,510,Monday
